address,attributes.AcceptsInsurance,attributes.AgesAllowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.BestNights.friday,attributes.BestNights.monday,attributes.BestNights.saturday,attributes.BestNights.sunday,attributes.BestNights.thursday,attributes.BestNights.tuesday,attributes.BestNights.wednesday,attributes.BikeParking,attributes.BusinessAcceptsBitcoin,attributes.BusinessAcceptsCreditCards,attributes.BusinessParking.garage,attributes.BusinessParking.lot,attributes.BusinessParking.street,attributes.BusinessParking.valet,attributes.BusinessParking.validated,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BYOBCorkage,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodForDancing,attributes.GoodForKids,attributes.GoodForMeal.breakfast,attributes.GoodForMeal.brunch,attributes.GoodForMeal.dessert,attributes.GoodForMeal.dinner,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.HairSpecializesIn.africanamerican,attributes.HairSpecializesIn.asian,attributes.HairSpecializesIn.coloring,attributes.HairSpecializesIn.curly,attributes.HairSpecializesIn.extensions,attributes.HairSpecializesIn.kids,attributes.HairSpecializesIn.perms,attributes.HairSpecializesIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.no_music,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OutdoorSeating,attributes.RestaurantsAttire,attributes.RestaurantsCounterService,attributes.RestaurantsDelivery,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.RestaurantsReservations,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.Smoking,attributes.WheelchairAccessible,attributes.WiFi,business_id,categories,city,hours.Friday,hours.Monday,hours.Saturday,hours.Sunday,hours.Thursday,hours.Tuesday,hours.Wednesday,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
409 Beaver St,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,quiet,,True,casual,,False,True,2.0,True,True,True,,True,free,JgP4jfub4YWf1ErdaRAmTQ,"Restaurants, American (New)",Sewickley,10:30-21:30,10:30-21:0,10:30-21:30,11:0-15:0,10:30-21:0,10:30-21:0,10:30-21:0,0,40.5412635,-80.1814021,Sewickley Cafe,Sewickley,15143,39,3.5,PA
"500 Grandview Crossing, Ste 20",,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,very_loud,,False,casual,,False,True,3.0,True,True,True,,,free,kxXuthvJvKZ_mS5UA3JrLQ,"Nightlife, Mediterranean, Seafood, Restaurants, Bars, American (New), Lounges",Gibsonia,16:30-22:30,16:30-21:30,16:30-22:30,,16:30-21:30,16:30-21:30,16:30-21:30,1,40.64309488,-79.93945207,Cala Lily Restaurant And Bar,,15044,34,4.0,PA
5055 Library Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,False,,,,,,,,,,,True,,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,False,1.0,False,False,True,,,,TdTl_T42gbewHCMQVqZ_xA,"Restaurants, Burgers, Fast Food",Bethel Park,,,,,,,,1,40.33822588,-80.02547536,Wendy's,,15102,15,1.5,PA
336 4th Ave,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,False,False,False,,,,True,,,,,,,,,,,,,True,True,False,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,True,True,1.0,False,False,True,,True,no,YjmbCvygeMj9dfJp6neQ_A,"Pizza, Restaurants",Pittsburgh,7:0-15:0,7:0-15:0,,,7:0-15:0,7:0-15:0,7:0-15:0,1,40.43896149,-80.00014544,City Oven,Downtown,15222,32,4.0,PA
1700 Mount Royal Blvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,1.0,,,True,,,,GZmpmQdY90Q4g-I5waNMGQ,"Chinese, Restaurants",Glenshaw,,,,,,,,1,40.5258479,-79.9619969,Hunan King Chinese Restaurant,,15116,11,3.5,PA
8 Brilliant Ave,,,full_bar,False,False,False,False,False,False,False,False,True,,,,,,,,,,True,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,,False,True,3.0,True,True,True,,,no,VSZfpOFWhK4RcFvn_Ay1ZQ,"Restaurants, American (New), Diners",Pittsburgh,11:30-22:0,11:30-22:0,11:30-22:0,,11:30-22:0,11:30-22:0,11:30-22:0,0,40.489099,-79.9007219,Luma Restaurant,Aspinwall,15215,20,3.0,PA
139 7th St,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,average,,False,casual,,False,True,2.0,True,True,True,,True,,YLnrLMUGa6PJZFaOs8etEQ,"Restaurants, Italian",Pittsburgh,11:30-22:0,11:30-14:0,11:30-22:0,14:30-19:30,11:30-21:0,11:30-21:0,11:30-21:0,0,40.443577,-80.000162,F. Tambellini Ristorante,Downtown,15222,15,2.0,PA
3637 Washington Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,False,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,quiet,,False,casual,,True,True,1.0,False,False,True,,True,no,LLGCa1g8owtW7xa0BbKDug,"Pizza, Restaurants",Mc Murray,11:0-1:0,11:0-23:0,11:0-1:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,1,40.2802968,-80.1226631,Mm! Mm! Pizza,,15317,11,3.5,PA
,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,casual,,False,True,2.0,False,,True,,,no,YKvRkkluFUMCsFwUyp3SVw,"Barbeque, Restaurants, Food, Food Trucks",Pittsburgh,,,,,,,,1,40.4475255,-79.9933976,Evil Swine BBQ,Strip District,15222,4,4.0,PA
3113 W Liberty Ave,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,True,False,False,,,,,False,,,,,,,,,,False,True,False,False,False,False,True,True,True,,,,,,,,,True,True,False,True,True,False,False,False,False,loud,,False,casual,,False,True,1.0,False,True,True,no,,free,Cg5hUSWUwFImqO4beH1Zyg,"Pubs, Burgers, Restaurants, American (Traditional), Bars, Nightlife",Pittsburgh,15:0-2:0,15:0-2:0,12:0-2:0,12:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,1,40.3909907,-80.039456,Jamison's On West Liberty,Dormont,15216,32,4.5,PA
604 Wood St,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,casual,,False,False,1.0,False,False,True,,True,,_4l36Tgbmoroh3udeXU-JA,"Restaurants, Sandwiches, American (New), Fast Food",Pittsburgh,,,,,,,,0,40.4421708,-79.9990003,Arby's,Downtown,15222,3,1.5,PA
1033 Paxton Dr,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,False,,,,,,,,,False,,False,False,False,False,False,False,False,False,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,False,casual,,False,True,2.0,True,True,True,no,True,free,w1s-nOkqgo__sPZAZO9fRQ,"Venues & Event Spaces, Caterers, Bars, Event Planning & Services, Restaurants, American (Traditional), Nightlife, American (New), Sports Bars",Bethel Park,16:0-2:0,16:0-1:0,16:0-2:0,12:0-0:0,16:0-1:0,16:0-1:0,16:0-1:0,1,40.3365784,-80.0240867,Level 20,,15102,31,3.0,PA
328 Curry Hollow Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,False,casual,,True,True,2.0,True,False,True,,True,free,8CjI8nebSDB5aINJc3dLwA,"Italian, Pizza, Restaurants",Pittsburgh,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.33762974,-79.97740279,Quattro Pizza,,15236,11,4.0,PA
235 Commercial Ave,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,False,True,False,False,True,False,False,,,,True,,,,,,,,,,False,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,,True,True,2.0,True,True,True,,False,free,88wGoNiuZlUxpyeUhwb5hQ,"Restaurants, American (New)",Pittsburgh,11:0-21:0,11:0-21:0,16:0-21:0,10:0-14:0,11:0-21:0,11:0-21:0,11:0-21:0,1,40.4902106,-79.9035091,Luke and Mike's Frontporch,Aspinwall,15215,38,3.5,PA
2767 E Carson St,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,,,True,True,False,False,False,False,,,,False,,,,,,,,,,,,,False,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,average,,True,casual,,True,False,1.0,False,False,True,,,free,Ku4iZZ9hvKHd2u2yzoFj0A,"American (New), Food, Local Flavor, Restaurants, Food Delivery Services",Pittsburgh,10:0-22:0,10:0-22:0,10:0-22:0,,10:0-22:0,10:0-22:0,10:0-22:0,0,40.4265662,-79.9659309,Muscle Maker Grill,South Side,15203,15,2.5,PA
183 Butler St,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,quiet,,True,casual,,True,True,1.0,False,False,True,,,,SHHnB7GsNyA3y5dg-P-LMw,"Chicken Wings, Wraps, Sandwiches, Restaurants, Pizza",Pittsburgh,11:0-23:0,11:0-22:0,11:0-23:0,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,0,40.4933558,-79.9485527,Luca's Pizzeria,Etna,15223,9,3.0,PA
520 3rd Ave,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,False,no,True,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,quiet,,False,casual,,True,True,2.0,True,True,True,,True,no,LbeJgPgKKHw5qH0f02NHEQ,"Chinese, Restaurants",Pittsburgh,11:0-23:0,11:0-21:30,12:0-23:0,14:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,1,40.4371064,-79.99732929,Chinatown Inn,Downtown,15219,132,4.0,PA
9515 University Blvd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,True,False,False,False,,,,,,,,,,,,,,False,,,True,False,False,True,True,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,True,no,EBEpcviiUGlCmlB7duLrTw,"Diners, Restaurants, American (New), Breakfast & Brunch, American (Traditional)",Moon,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,40.501764,-80.222438,Eat'n Park,,15108,16,3.0,PA
201 W 5th Ave,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,1.0,False,True,True,,,,anz96Ltm0hcw_wvlFM1Ihg,"Restaurants, Pizza",McKeesport,,,,,,,,1,40.3499042,-79.873543,Elbow Room,,15132,11,3.0,PA
5990 University Blvd,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,False,casual,,False,True,1.0,True,,True,,True,no,ff-gd07sG0Y_4i67LqORSA,"Japanese, Restaurants, Chinese, Teppanyaki, Sushi Bars",Moon,11:0-22:0,11:0-21:30,11:0-22:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:30,1,40.5212671,-80.2197775,Tokyo,,15108,14,4.5,PA
380 N Shore Dr,,,full_bar,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,,True,False,False,False,False,False,,,,True,True,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,True,True,False,False,False,True,False,False,False,very_loud,,True,casual,,False,True,2.0,False,True,True,outdoor,True,free,eog-ECRuj1O1II13t--36A,"Nightlife, Bars, Party & Event Planning, American (Traditional), Event Planning & Services, Restaurants",Pittsburgh,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,1,40.44555011,-80.01133729,Tequila Cowboy Bar & Grill,North Side,15212,83,3.0,PA
5104 Liberty Ave,,,full_bar,False,False,False,False,True,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,True,,,,,,,,,,True,,,True,False,False,False,True,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,,,True,2.0,True,True,True,,True,free,cbddL2q8uRA38RwycB0FJg,"Restaurants, Italian",Pittsburgh,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.4584424,-79.9436002,Alexander's Italian Bistro,Bloomfield,15224,107,3.5,PA
408 Smithfield St,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,False,True,,True,no,gXpGMGBAv1lfQEcPOzahag,"Mediterranean, Restaurants",Pittsburgh,10:30-16:0,10:30-16:0,,,10:30-16:0,10:30-16:0,10:30-16:0,1,40.4389554,-79.9993319,Madonna's Mediterranean Cuisine,Downtown,15219,86,4.5,PA
2925 S Park Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,,,,,,,,,,,,False,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,True,False,2.0,False,False,True,,,paid,FRLsAoFLBd7qH4N5YAoh5w,"Pizza, Sandwiches, Restaurants, Burgers, Italian",Bethel Park,11:0-23:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.3277624,-80.0402908,Red Onion Hoagies & Pizza,,15102,16,4.0,PA
2 Ppg Pl,,,full_bar,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,,True,False,False,True,False,False,,,,False,False,,,,,,,,,,,False,False,False,True,False,True,False,True,,,,,,,,,True,True,False,False,False,False,False,False,False,loud,,True,casual,,False,True,2.0,True,True,True,no,True,free,mt9mrG8wALTzD3YYGim3mQ,"American (Traditional), Bars, Pubs, Beer Bar, Restaurants, Nightlife, Sports Bars",Pittsburgh,11:0-2:0,11:0-0:0,11:0-2:0,11:0-0:0,11:0-2:0,11:0-0:0,11:0-0:0,1,40.4404255,-80.0032706,City Works - Pittsburgh,Downtown,15222,200,3.0,PA
5384 Mifflin Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,False,False,False,False,False,False,,,,False,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,True,casual,,False,True,1.0,False,,True,,,no,6Uv15dNmIxtPMB_1O2O1vA,"Sandwiches, Food, Ice Cream & Frozen Yogurt, Restaurants",Pittsburgh,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.3687877,-79.9105045,The Scoop,,15207,27,4.0,PA
,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,average,,True,casual,,,True,2.0,False,False,True,,,no,usCGyfoTxOYOqygtI9orUA,"Food Trucks, Food, Restaurants, Mediterranean",Pittsburgh,,,,,,,,1,40.4406248,-79.9958864,Leena's Food Truck,Downtown,,5,4.0,PA
702 Gulf Lab Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,False,,,,,,,,quiet,,True,casual,,False,True,2.0,True,True,True,,,no,JHrZlJBq8QNdugfmxug1rg,"American (New), Italian, Restaurants",Cheswick,,,,,,,,1,40.5465099,-79.8204475,Emilia's Garden,,15024,25,4.5,PA
"1597 Washington Pike, Ste A837",,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,True,,,,,,,,,,,False,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,,True,2.0,False,False,True,,,free,ZsXooo1ndVmHWb9KZfvkaQ,"Fast Food, Sandwiches, Restaurants, American (Traditional)",Bridgeville,10:30-22:0,10:30-22:0,10:30-22:0,11:0-21:0,10:30-22:0,10:30-22:0,10:30-22:0,1,40.3826179,-80.0951259,Penn Station East Coast Subs,,15017,13,4.0,PA
800 Rock Run Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rqKnO5RtXm4dYPIkAL815A,"Restaurants, Active Life, Golf",Elizabeth,,,,,,,,1,40.2678354,-79.8125871,Butler's Golf Course,,15037,4,4.0,PA
146 6th St,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,yes_corkage,True,,True,,,,,,,,,,,False,False,False,False,True,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,False,False,True,2.0,True,True,True,,True,no,P4lfCI0WSaVoA2VFdsZRiQ,"Restaurants, American (New)",Pittsburgh,11:0-0:0,11:0-22:0,16:30-0:0,10:30-14:30,11:0-23:0,11:0-23:0,11:0-23:0,0,40.442799,-80.002503,Six Penn Kitchen,Downtown,15222,302,3.0,PA
120 Wexford Bayne Rd,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,,,,True,casual,,,True,2.0,False,False,True,,,,GlU3S2Dek9ITkpj9FZQ51g,"Post Offices, Delis, Sandwiches, Public Services & Government, Restaurants, Caterers, Event Planning & Services",Wexford,9:0-15:0,9:0-15:0,10:0-16:0,,9:0-15:0,9:0-15:0,9:0-15:0,0,40.6258989,-80.056272,Wexford Post Office Deli,,15090,7,3.5,PA
4524 Browns Hill Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,False,,,,,,,,,,,True,,True,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,very_loud,,False,casual,,False,True,1.0,False,False,True,,,no,lRfteK8D_8pfoFTk4ZuOqw,"Restaurants, Fast Food, Burgers",Pittsburgh,,,,,,,,1,40.416731,-79.925176,Wendy's,Squirrel Hill,15217,16,1.5,PA
2400 Smallman St,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,False,,,,,,,,,,,,,True,True,True,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,True,True,,,no,GGEeGKUez_pGqYXtk-sKvQ,"Diners, Breakfast & Brunch, Restaurants",Pittsburgh,5:0-15:0,5:0-15:0,5:0-15:0,7:0-15:0,5:0-15:0,5:0-15:0,5:0-15:0,1,40.4540188,-79.9812264,Kelly O's Diner,Strip District,15222,198,4.0,PA
212 6th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rn0GU0mB6LYakXiky7JqLA,"French, Restaurants",Pittsburgh,,,,,,,,0,40.442334,-80.002066,Palate Bistro,Downtown,15222,3,3.0,PA
713 Plum St,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,free,vL3XjTg0ls_7vBTYpvaLVw,"Food Delivery Services, Pizza, Food, Chicken Wings, Restaurants, Burgers, American (Traditional)",Oakmont,11:0-21:30,16:0-21:30,11:0-21:30,12:0-20:30,11:0-21:30,11:0-21:30,11:0-21:30,1,40.51208,-79.83674,Leone's Pizza,,15139,3,5.0,PA
245 Fourth Ave,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,True,True,True,False,False,,,,True,,,,,,,,,,False,,,False,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,True,True,True,,True,free,RA_Q__KAdk9rJqtAByUFjA,"American (New), Restaurants",Pittsburgh,,,,,,,,0,40.439691,-80.0015484,Tavern 245,Downtown,15222,54,3.5,PA
1000 Greentree Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,False,True,False,True,False,False,False,,,,True,,,,,,,,,,False,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,quiet,,False,casual,,True,True,2.0,False,False,True,,True,no,hs5xdulRJqHZyITnEHpJhQ,"Restaurants, Salad, Chicken Wings, Pizza, Italian",Pittsburgh,10:0-0:0,10:0-23:0,10:0-0:0,11:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,1,40.4175931,-80.0455846,Mario's Pizza,Greentree,15220,24,3.0,PA
961 Liberty Ave,,,none,False,False,True,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,False,,,,,,,,,,,,,True,True,False,False,False,False,False,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,True,True,,True,no,JALpYzMTlwiIcp1s9R4QIw,"American (Traditional), Restaurants",Pittsburgh,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,0,40.4437435,-79.9958769,Hanlon's Cafe,Downtown,15222,57,3.0,PA
218 5th Ave,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,False,2.0,False,False,True,,,,v2LLg08clPWKyNQFBVlZXg,"American (New), Restaurants, Salad",Pittsburgh,11:0-19:0,11:0-19:0,,,11:0-19:0,11:0-19:0,11:0-19:0,0,40.4410836,-80.0013393,Toss't,Downtown,15222,44,3.5,PA
1019 W View Park Dr,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,YO0wmR-mgb_2dNCSyZFoaQ,"Chicken Wings, Restaurants, Sandwiches, Pizza",Pittsburgh,10:30-1:0,10:30-0:0,10:30-1:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,1,40.5166088,-80.0349393,Domino's Pizza,,15229,19,2.0,PA
4705 Centre Ave,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,quiet,,False,casual,,False,False,1.0,False,False,True,,True,no,GVPEk8fvR7_46_5lYch_4A,"Ethnic Food, Delis, Restaurants, Imported Food, Specialty Food, Food",Pittsburgh,10:30-19:0,10:30-19:0,11:0-19:0,11:0-18:0,10:30-19:0,10:30-19:0,10:30-19:0,1,40.4527796,-79.9495128,Salim's Middle Eastern Food Store,Bloomfield,15213,48,4.5,PA
254 Freeport Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fUB_aqie86DKI2tTAkG72w,"Pizza, Food, Food Delivery Services, Restaurants",Pittsburgh,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,1,40.4926429,-79.8630525,Pizza Bellagio,,15238,4,2.0,PA
16 Market Sq,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,True,casual,,True,True,1.0,False,False,True,,,free,w4u0y6NEPtV98SGG4wOKnQ,"Salad, Delis, Sandwiches, Restaurants",Pittsburgh,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0,10:0-21:0,10:0-21:0,10:0-21:0,1,40.4407459,-80.0017962,DiBella's Subs,Downtown,15222,77,4.0,PA
951 Liberty Ave,,,none,True,False,False,True,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,True,True,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,False,True,,,free,_XlO-uEB3ZMA19Q8Ljbipw,"Cafes, Vegetarian, Food, Juice Bars & Smoothies, American (New), Restaurants, Bakeries",Pittsburgh,7:0-16:0,7:0-16:0,,,7:0-16:0,7:0-16:0,7:0-16:0,0,40.4434766,-79.9961047,Umbrella Cafe,Downtown,15222,66,4.5,PA
"875 Greentree Rd, Bldg 4 Ste 106",,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,True,True,1.0,False,True,True,,,free,5oA6zlmJ4jQREDH6dNCq6w,"Fast Food, Diners, Food, Sandwiches, Delis, American (Traditional), Breakfast & Brunch, Restaurants",Pittsburgh,8:30-15:0,8:30-15:0,,,8:30-15:0,8:30-15:0,8:30-15:0,1,40.42666851,-80.04064987,The Alcove,Greentree,15220,27,4.5,PA
1 Bigelow Sq,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,True,False,False,False,False,,,,True,,,,,,,,,,,,,False,True,False,False,True,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,,False,True,2.0,True,True,True,,True,free,3Kcq4_6RAhltAO6ZVgVygQ,"Restaurants, American (New)",Pittsburgh,6:0-23:0,6:0-23:0,7:0-23:0,7:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,1,40.4402749,-79.9950905,Bigelow Grille,Downtown,15219,80,3.0,PA
1301 E Carson St,,,none,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,casual,,False,True,1.0,False,True,True,,,,vIyxu2PK48X8GPJ7B-z9wg,"Burgers, Restaurants",Pittsburgh,,,,,,,,0,40.4289636,-79.9851922,The Pickle Barrel,South Side,15203,5,4.0,PA
